5007019580223-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9916.0 54 14.0   0  0.0-9.9-9.9
5007019580224-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9916.7 68 14.7   6  4.8-9.9-9.9
5007019580225-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.0 54 10.9   0  0.0-9.9-9.9
5007019580226-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.1 51 11.0   9  7.2-9.9-9.9
5007019580227-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.2 52 11.1   0  0.0-9.9-9.9
5007019580228-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.2 38  7.3   0  0.0-9.9-9.9
5007019580301-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.0 43  9.7   6  4.8-9.9-9.9
5007019580302-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.6 51 11.5   0  0.0-9.9-9.9
5007019580303-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.2 47 12.2   0  0.0-9.9-9.9
5007019580304-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9915.2 54 13.2   3  2.4-9.9-9.9
5007019580305-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9915.6 56 13.6   8  6.4-9.9-9.9
5007019580306-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9916.7 75 14.7   5  4.0-9.9-9.9
5007019580307-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.2 53  9.9  15 12.0-9.9-9.9
5007019580308-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.7 44  8.0   3  2.4-9.9-9.9
5007019580309-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.2 62 11.1  16 12.8-9.9-9.9
5007019580310-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.9 51 11.9   7  5.6-9.9-9.9
5007019580311-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.5 98 11.4   3  2.4-9.9-9.9
5007019580312-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.6 79  7.8   0  0.0-9.9-9.9
5007019580313-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.1 80  8.5   0  0.0-9.9-9.9
5007019580314-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.4 65  8.9   3  2.4-9.9-9.9
5007019580315-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.8 75 10.6   9  7.2-9.9-9.9
5007019580316-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.4 57 10.1   6  4.8-9.9-9.9
5007019580317-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.2 52 11.1   3  2.4-9.9-9.9
5007019580318-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.0 50 10.9   9  7.2-9.9-9.9
5007019580319-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.9 54 10.7   9  7.2-9.9-9.9
5007019580320-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9915.3 60 13.3   0  0.0-9.9-9.9
5007019580321-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.9 59 11.9   0  0.0-9.9-9.9
5007019580322-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.3 84 11.2  10  8.0-9.9-9.9
5007019580323-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9915.7 77 13.7   7  5.6-9.9-9.9
5007019580324-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.1 63  9.8   7  5.6-9.9-9.9
5007019580325-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.5 83 12.5   4  3.2-9.9-9.9
5007019580326-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9915.1 66 13.1  19 15.2-9.9-9.9
5007019580327-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9915.8 58 13.8   3  2.4-9.9-9.9
5007019580328-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9917.4 68 15.3  13 10.4-9.9-9.9
5007019580329-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.1 64 11.0   8  6.4-9.9-9.9
5007019580330-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.7 65 10.5   0  0.0-9.9-9.9
5007019580331-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.1 67  7.1   4  3.2-9.9-9.9
5007019580401-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.5 53  7.7   0  0.0-9.9-9.9
5007019580402-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.0 53  8.4   9  7.2-9.9-9.9
5007019580403-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.9 57 10.7   0  0.0-9.9-9.9
5007019580404-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.5 50 10.3   0  0.0-9.9-9.9
5007019580405-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.1 53 11.0   0  0.0-9.9-9.9
5007019580406-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.0 56 10.9   9  7.2-9.9-9.9
5007019580407-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.6 54 11.5   6  4.8-9.9-9.9
5007019580408-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.5 89 10.3   6  4.8-9.9-9.9
5007019580409-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.2 54  8.6   9  7.2-9.9-9.9
5007019580410-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.9 53  9.5   7  5.6-9.9-9.9
5007019580411-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.1 51  9.8   3  2.4-9.9-9.9
5007019580412-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.4 79  4.5   0  0.0-9.9-9.9
5007019580413-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 38  1.7   6  4.8-9.9-9.9
5007019580414-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.3 45  2.5   9  7.2-9.9-9.9
5007019580415-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.4 52  7.5  13 10.4-9.9-9.9
5007019580416-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.0 52  8.4   0  0.0-9.9-9.9
5007019580417-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.3 74 10.0   0  0.0-9.9-9.9
5007019580418-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.5 52  7.7   5  4.0-9.9-9.9
5007019580419-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.9 50  6.8   0  0.0-9.9-9.9
5007019580420-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.4 57 10.1   6  4.8-9.9-9.9
5007019580421-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.6 41  9.2   0  0.0-9.9-9.9
5007019580422-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.8 56  9.4   6  4.8-9.9-9.9
5007019580423-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.6 54 10.4   9  7.2-9.9-9.9
5007019580424-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.5 50 10.3  24 19.2-9.9-9.9
5007019580425-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9915.0 61 13.0   1  0.8-9.9-9.9
5007019580426-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.1 59 11.0   3  2.4-9.9-9.9
5007019580427-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.8 47  8.1  13 10.4-9.9-9.9
5007019580428-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.7 84 10.5   1  0.8-9.9-9.9
5007019580429-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.7 73  9.3  11  8.8-9.9-9.9
5007019580430-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.4 78 10.1   2  1.6-9.9-9.9
5007019580501-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.9 69 10.7   0  0.0-9.9-9.9
5007019580502-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.9 63  6.8  14 11.2-9.9-9.9
5007019580503-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.7 71  8.0   0  0.0-9.9-9.9
5007019580504-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.2 65  8.6   9  7.2-9.9-9.9
5007019580505-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.0 57  8.4   0  0.0-9.9-9.9
5007019580506-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.4 61  8.9   9  7.2-9.9-9.9
5007019580507-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.4 62 11.3   0  0.0-9.9-9.9
5007019580508-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.6 55 10.4   6  4.8-9.9-9.9
5007019580509-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.0 58  5.4   9  7.2-9.9-9.9
5007019580510-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.4 69  4.5   0  0.0-9.9-9.9
5007019580511-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.8 60  1.5   0  0.0-9.9-9.9
5007019580512-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.0 55  3.8   3  2.4-9.9-9.9
5007019580513-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 67  5.8   0  0.0-9.9-9.9
5007019580514-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.4 68  6.1   0  0.0-9.9-9.9
5007019580515-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.7 62  8.0   6  4.8-9.9-9.9
5007019580516-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.8 66  9.4   0  0.0-9.9-9.9
5007019580517-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.8 61  3.4   5  4.0-9.9-9.9
5007019580518-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.7 72  5.0   0  0.0-9.9-9.9
5007019580519-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.9 69  5.3  10  8.0-9.9-9.9
5007019580520-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 68  3.9  13 10.4-9.9-9.9
5007019580521-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 72  0.0   0  0.0-9.9-9.9
5007019580522-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.8 84  1.5  10  8.0-9.9-9.9
5007019580523-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.3 59 -1.9 -99-99.9-9.9-9.9
5007019580524-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 66 -1.0   0  0.0-9.9-9.9
5007019580525-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.9 59 -0.5   0  0.0-9.9-9.9
5007019580526-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.3 70  0.4   9  7.2-9.9-9.9
5007019580527-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.0 55 -0.2   1  0.8-9.9-9.9
5007019580528-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 57 -1.4   0  0.0-9.9-9.9
5007019580529-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.6 85  1.1   9  7.2-9.9-9.9
5007019580530-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.0 82  3.8   0  0.0-9.9-9.9
5007019580531-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 79  3.2   9  7.2-9.9-9.9
5007019580601-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.5 77  4.6   0  0.0-9.9-9.9
5007019580602-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.9 80  5.3   0  0.0-9.9-9.9
5007019580603-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.7 91  5.0   6  4.8-9.9-9.9
5007019580604-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.5 81  4.6   4  3.2-9.9-9.9
5007019580605-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.7 68  5.0   0  0.0-9.9-9.9
5007019580606-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.0 72  5.4   0  0.0-9.9-9.9
5007019580607-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.3 73  5.9   0  0.0-9.9-9.9
5007019580608-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 71  5.8   0  0.0-9.9-9.9
5007019580609-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.4 78  7.5   0  0.0-9.9-9.9
5007019580610-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.7 69  6.5  13 10.4-9.9-9.9
5007019580611-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.7 75  5.0   0  0.0-9.9-9.9
5007019580612-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.4 82  6.1   0  0.0-9.9-9.9
5007019580613-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.8 72  5.1   8  6.4-9.9-9.9
5007019580614-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 65  4.3   3  2.4-9.9-9.9
5007019580615-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5007019580616-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5007019580617-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 53  0.0  10  8.0-9.9-9.9
5007019580618-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 82  3.2  15 12.0-9.9-9.9
5007019580619-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 48  0.9  16 12.8-9.9-9.9
5007019580620-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.8 54  3.4   0  0.0-9.9-9.9
5007019580621-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.9 47 -0.5   0  0.0-9.9-9.9
5007019580622-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 61  0.9  10  8.0-9.9-9.9
5007019580623-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 65  3.2   4  3.2-9.9-9.9
5007019580624-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 70  3.9   0  0.0-9.9-9.9
5007019580625-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 75  4.3   0  0.0-9.9-9.9
5007019580626-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 73  7.0   5  4.0-9.9-9.9
5007019580627-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.2 63  4.1   0  0.0-9.9-9.9
5007019580628-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.5 56  2.9   0  0.0-9.9-9.9
5007019580629-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.6 77  6.4  18 14.4-9.9-9.9
5007019580630-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.9 85  5.3   9  7.2-9.9-9.9
5007019580701-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.8 67  8.1   1  0.8-9.9-9.9
5007019580702-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.5 57  6.2  13 10.4-9.9-9.9
5007019580703-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.8 76  8.1   0  0.0-9.9-9.9
5007019580704-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 58  2.3  10  8.0-9.9-9.9
5007019580705-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.3 74  5.9   9  7.2-9.9-9.9
5007019580706-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.5 57  6.2   4  3.2-9.9-9.9
5007019580707-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.6 60  7.8   9  7.2-9.9-9.9
5007019580708-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.8 56  5.1   0  0.0-9.9-9.9
5007019580709-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.7 54  8.0   9  7.2-9.9-9.9
5007019580710-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.7 51  8.0  10  8.0-9.9-9.9
5007019580711-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.5 64  7.7   0  0.0-9.9-9.9
5007019580712-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.6 52  6.4  15 12.0-9.9-9.9
5007019580713-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.8 87 10.6   0  0.0-9.9-9.9
5007019580714-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.3 83  8.8  16 12.8-9.9-9.9
5007019580715-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.3 71  5.9   0  0.0-9.9-9.9
5007019580716-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.6 57  4.8   0  0.0-9.9-9.9
5007019580717-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.1 71  7.1   0  0.0-9.9-9.9
5007019580718-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.3 73 12.3   0  0.0-9.9-9.9
5007019580719-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.3 61  8.8   3  2.4-9.9-9.9
5007019580720-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.0 54  8.4   3  2.4-9.9-9.9
5007019580721-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.6 59  9.2   1  0.8-9.9-9.9
5007019580722-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.2 62  9.9   0  0.0-9.9-9.9
5007019580723-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.0 69 12.0   0  0.0-9.9-9.9
5007019580724-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.4 65 10.1   2  1.6-9.9-9.9
5007019580725-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.5 71  7.7  10  8.0-9.9-9.9
5007019580726-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.3 83  2.5   4  3.2-9.9-9.9
5007019580727-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.0 76  1.9   0  0.0-9.9-9.9
5007019580728-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.4 48 -7.8   6  4.8-9.9-9.9
5007019580729-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.5 53 -7.4   4  3.2-9.9-9.9
5007019580730-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.3 61 -4.7   0  0.0-9.9-9.9
5007019580731-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 57 -3.3   1  0.8-9.9-9.9
5007019580801-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 59 -4.1   0  0.0-9.9-9.9
5007019580802-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 58 -3.6   0  0.0-9.9-9.9
5007019580803-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.2 37 -5.0   0  0.0-9.9-9.9
5007019580804-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 37 -3.8   8  6.4-9.9-9.9
5007019580805-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.9 37 -6.0   3  2.4-9.9-9.9
