5009819560401 21.6  5.7  0.009900  4.1-99.9-99.9-99.9-9.9 99 8.3 62  4.3   4  3.2-9.9-9.9
5009819560402 23.6  9.9  0.009900  8.4-99.9-99.9-99.9-9.9 9910.4 71  7.5  13 10.4-9.9-9.9
5009819560403 25.9 12.1  0.009900 10.8-99.9-99.9-99.9-9.9 9913.2 78 11.1   9  7.2-9.9-9.9
5009819560404 23.6 11.5  0.009900 10.5-99.9-99.9-99.9-9.9 9910.6 70  7.8   9  7.2-9.9-9.9
5009819560405 27.2 12.8  0.009900 11.1-99.9-99.9-99.9-9.9 9911.6 66  9.2   7  5.6-9.9-9.9
5009819560406 24.7 13.7  0.009900 11.8-99.9-99.9-99.9-9.9 9913.1 79 11.0  19 15.2-9.9-9.9
5009819560407 19.1 10.9  0.009900 10.8-99.9-99.9-99.9-9.9 99 9.7 78  6.5  12  9.6-9.9-9.9
5009819560408 26.8 10.7  0.009900  9.8-99.9-99.9-99.9-9.9 9912.2 76  9.9  11  8.8-9.9-9.9
5009819560409 26.6  9.9  0.009900 14.8-99.9-99.9-99.9-9.9 9912.9 81 10.7  14 11.2-9.9-9.9
5009819560410 15.4  7.4  0.009900  7.9-99.9-99.9-99.9-9.9 99 6.2 68  0.2  33 26.4-9.9-9.9
5009819560411 17.7  1.2  0.009900 -0.7-99.9-99.9-99.9-9.9 99 5.6 62 -1.2   4  3.2-9.9-9.9
5009819560412 20.4  4.7  0.009900  2.8-99.9-99.9-99.9-9.9 99 6.4 56  0.6  11  8.8-9.9-9.9
5009819560413 20.9  5.0  0.009900  2.5-99.9-99.9-99.9-9.9 99 7.5 64  2.9   6  4.8-9.9-9.9
5009819560414 22.4  5.3  0.009900  3.8-99.9-99.9-99.9-9.9 99 8.6 70  4.8   9  7.2-9.9-9.9
5009819560415 23.3  9.2  0.009900  8.3-99.9-99.9-99.9-9.9 9911.0 77  8.4  11  8.8-9.9-9.9
5009819560416 25.0  8.8  0.009900  7.8-99.9-99.9-99.9-9.9 9910.5 74  7.7  15 12.0-9.9-9.9
5009819560417 24.2 12.9  0.009900 11.3-99.9-99.9-99.9-9.9 9913.0 79 10.9  13 10.4-9.9-9.9
5009819560418 25.0 14.2  0.009900 13.2-99.9-99.9-99.9-9.9 9911.8 76  9.4   7  5.6-9.9-9.9
5009819560419 25.3 10.1  0.009900  9.3-99.9-99.9-99.9-9.9 9910.9 77  8.2   7  5.6-9.9-9.9
5009819560420 26.8  9.6  0.009900  7.8-99.9-99.9-99.9-9.9 9911.5 76  9.0  11  8.8-9.9-9.9
5009819560421 19.0 14.1  0.009900 12.6-99.9-99.9-99.9-9.9 9914.2 95 12.2   7  5.6-9.9-9.9
5009819560422 18.9 10.9  0.009900 12.7-99.9-99.9-99.9-9.9 99 9.6 91  6.4  21 16.8-9.9-9.9
5009819560423 23.1  5.3  0.009900  4.3-99.9-99.9-99.9-9.9 99 8.7 77  5.0   9  7.2-9.9-9.9
5009819560424 19.8  7.2  0.009900  5.4-99.9-99.9-99.9-9.9 99 9.2 75  5.8   8  6.4-9.9-9.9
5009819560425 21.7  7.2  0.009900  5.4-99.9-99.9-99.9-9.9 99 9.2 71  5.8   9  7.2-9.9-9.9
5009819560426 24.2 14.7  0.009900 12.9-99.9-99.9-99.9-9.9 9910.5 66  7.7   9  7.2-9.9-9.9
5009819560427 19.7  9.3  0.009900  8.3-99.9-99.9-99.9-9.9 99 8.7 75  5.0  12  9.6-9.9-9.9
5009819560428 21.4  5.4  0.009900  3.4-99.9-99.9-99.9-9.9 99 6.9 61  1.7   9  7.2-9.9-9.9
5009819560429 25.2  8.8  0.009900  7.3-99.9-99.9-99.9-9.9 9910.2 66  7.3  22 17.6-9.9-9.9
5009819560430 22.4 13.0  0.009900 11.6-99.9-99.9-99.9-9.9 9910.1 74  7.1  21 16.8-9.9-9.9
5009819560501 18.8  6.2  0.009900  4.8-99.9-99.9-99.9-9.9 99 6.1 56  0.0   2  1.6-9.9-9.9
5009819560502 20.6  6.5  0.009900  3.1-99.9-99.9-99.9-9.9 99 5.9 53 -0.5  11  8.8-9.9-9.9
5009819560503 17.9  5.4  0.009900  3.9-99.9-99.9-99.9-9.9 99 8.3 79  4.3  11  8.8-9.9-9.9
5009819560504 19.0  3.5  0.009900  2.8-99.9-99.9-99.9-9.9 99 6.2 67  0.2  11  8.8-9.9-9.9
5009819560505 22.1  6.9  0.009900  3.4-99.9-99.9-99.9-9.9 99 6.4 55  0.6  16 12.8-9.9-9.9
5009819560506 18.8  6.8  0.009900  5.9-99.9-99.9-99.9-9.9 9910.9 88  8.2  13 10.4-9.9-9.9
5009819560507 15.7  6.8  0.009900  6.4-99.9-99.9-99.9-9.9 99 6.8 88  1.5  34 27.2-9.9-9.9
5009819560508 13.2  0.9  0.009900 -0.8-99.9-99.9-99.9-9.9 99 5.4 71 -1.7   6  4.8-9.9-9.9
5009819560509 15.3  4.5  0.009900  2.3-99.9-99.9-99.9-9.9 99 5.5 65 -1.4   1  0.8-9.9-9.9
5009819560510 18.0  2.4  0.009900  0.5-99.9-99.9-99.9-9.9 99 5.0 56 -2.7  12  9.6-9.9-9.9
5009819560511 20.1  4.4  0.009900  2.8-99.9-99.9-99.9-9.9 99 6.0 58 -0.2  16 12.8-9.9-9.9
5009819560512 20.8  3.8  0.009900  0.2-99.9-99.9-99.9-9.9 99 6.0 64 -0.2   1  0.8-9.9-9.9
5009819560513 18.4  3.9  0.009900  2.4-99.9-99.9-99.9-9.9 99 7.4 78  2.7  11  8.8-9.9-9.9
5009819560514 16.1  1.1  0.009900 -1.1-99.9-99.9-99.9-9.9 99 5.8 77 -0.7   7  5.6-9.9-9.9
5009819560515 15.7 -0.4  0.009900 -2.9-99.9-99.9-99.9-9.9 99 5.7 73 -1.0   6  4.8-9.9-9.9
5009819560516 16.3 -0.5  0.009900 -1.6-99.9-99.9-99.9-9.9 99 6.0 73 -0.2   4  3.2-9.9-9.9
5009819560517 16.8  1.0  0.009900 -2.0-99.9-99.9-99.9-9.9 99 5.6 75 -1.2   6  4.8-9.9-9.9
5009819560518 16.9  1.7  0.009900 -1.5-99.9-99.9-99.9-9.9 99 5.7 73 -1.0   7  5.6-9.9-9.9
5009819560519 18.6  0.0  0.009900 -1.6-99.9-99.9-99.9-9.9 99 6.2 73  0.2  11  8.8-9.9-9.9
5009819560520 12.3  7.3  0.009900  7.5-99.9-99.9-99.9-9.9 99 7.7 89  3.2  14 11.2-9.9-9.9
5009819560521 15.9  1.7  0.009900  0.3-99.9-99.9-99.9-9.9 99 6.4 81  0.6   2  1.6-9.9-9.9
5009819560522 18.2  1.8  0.009900 -0.5-99.9-99.9-99.9-9.9 99 5.7 65 -1.0   9  7.2-9.9-9.9
5009819560523 19.1  2.9  0.009900  0.8-99.9-99.9-99.9-9.9 99 6.0 69 -0.2   6  4.8-9.9-9.9
5009819560524 22.1  3.6  0.009900  0.2-99.9-99.9-99.9-9.9 99 6.4 64  0.6   9  7.2-9.9-9.9
5009819560525 22.4  3.9  0.009900  1.8-99.9-99.9-99.9-9.9 99 7.2 69  2.3  11  8.8-9.9-9.9
5009819560526 21.1  3.6  0.009900  3.1-99.9-99.9-99.9-9.9 99 7.3 68  2.5   4  3.2-9.9-9.9
5009819560527 18.4  7.3  0.009900  5.7-99.9-99.9-99.9-9.9 99 8.4 77  4.5   6  4.8-9.9-9.9
5009819560528 15.8  7.0  0.009900  6.1-99.9-99.9-99.9-9.9 99 8.4 87  4.5  19 15.2-9.9-9.9
5009819560529 15.4  7.1  0.009900  5.3-99.9-99.9-99.9-9.9 9910.7 98  8.0   7  5.6-9.9-9.9
5009819560530 16.4 12.1  0.009900 12.0-99.9-99.9-99.9-9.9 9911.7 95  9.3  18 14.4-9.9-9.9
5009819560531 16.1 12.5  0.009900 12.6-99.9-99.9-99.9-9.9 9911.7 99  9.3   6  4.8-9.9-9.9
5009819560601 14.7  9.0  0.009900  8.9-99.9-99.9-99.9-9.9 99 8.4 93  4.5  41 32.8-9.9-9.9
5009819560602 13.6  9.4  0.009900  8.9-99.9-99.9-99.9-9.9 9910.2 98  7.3  44 35.2-9.9-9.9
5009819560603 15.4 10.6  0.009900 10.2-99.9-99.9-99.9-9.9 9910.4 93  7.5  13 10.4-9.9-9.9
5009819560604 16.6 11.4  0.009900 11.2-99.9-99.9-99.9-9.9 9911.1 94  8.5   9  7.2-9.9-9.9
5009819560605 15.9 12.3  0.009900 11.4-99.9-99.9-99.9-9.9 9910.9 92  8.2   4  3.2-9.9-9.9
5009819560606 16.7 11.5  0.009900  9.5-99.9-99.9-99.9-9.9 9910.3 88  7.4   4  3.2-9.9-9.9
5009819560607 19.2 10.1  0.009900  8.5-99.9-99.9-99.9-9.9 9910.1 82  7.1   9  7.2-9.9-9.9
5009819560608 17.9 12.5  0.009900 12.3-99.9-99.9-99.9-9.9 9910.9 87  8.2   4  3.2-9.9-9.9
5009819560609 14.9  3.8  0.009900  6.0-99.9-99.9-99.9-9.9 99 5.8 82 -0.7  23 18.4-9.9-9.9
5009819560610 13.6 -1.6  0.009900  3.5-99.9-99.9-99.9-9.9 99 4.6 65 -3.8   4  3.2-9.9-9.9
5009819560611 17.2  2.6  0.009900 -2.8-99.9-99.9-99.9-9.9 99 6.4 74  0.6   9  7.2-9.9-9.9
5009819560612 14.8  5.9  0.009900  3.8-99.9-99.9-99.9 0.0  0 7.1 76  2.1   6  4.8 3.3 1.4
5009819560613 15.8  5.9  0.009900  4.6-99.9-99.9-99.9-9.9 99 6.4 70  0.6   2  1.6-9.9-9.9
5009819560614 17.4  3.0  0.009900 -0.4-99.9-99.9-99.9-9.9 99 5.8 69 -0.7   2  1.6-9.9-9.9
5009819560615 18.8  4.7  0.009900  2.1-99.9-99.9-99.9-9.9 99 6.8 71  1.5   6  4.8-9.9-9.9
5009819560616 17.6  4.0  0.009900  3.0-99.9-99.9-99.9-9.9 99 8.5 84  4.6  11  8.8-9.9-9.9
5009819560617 19.9  6.9  0.009900  5.9-99.9-99.9-99.9-9.9 99 9.0 82  5.4   2  1.6-9.9-9.9
5009819560618 19.4  6.9  0.009900  3.9-99.9-99.9-99.9-9.9 99 8.1 74  3.9   4  3.2-9.9-9.9
5009819560619 19.2  5.0  0.009900  3.6-99.9-99.9-99.9-9.9 99 8.4 82  4.5   4  3.2-9.9-9.9
5009819560620 14.3 10.8  0.009900 10.4-99.9-99.9-99.9-9.9 9910.6 99  7.8   9  7.2-9.9-9.9
5009819560621 17.2 11.8  0.009900 11.3-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560622 18.0 10.2  0.009900 10.3-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560623 18.3  5.5  0.009900  5.2-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560624 16.2  7.2  0.009900  5.8-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560625 16.3  9.0  0.009900  7.6-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560626 15.8 10.8  0.009900 11.6-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560627 16.3  5.2  0.009900  4.0-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560628  9.0  2.3  0.009900  1.6-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560629  7.0  1.0  0.009900 -1.3-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560630  7.7  4.5  0.009900  4.4-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560701 14.0  1.4  0.009900 -0.7-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560702 14.3  5.5  0.009900  7.6-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560703 15.6  0.5  0.009900 -1.7-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560704 17.4  2.1  0.009900  0.5-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560705 14.2  4.2  0.009900  2.2-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560706 12.0 -0.7  0.009900 -2.2-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560707 13.6 -0.4  0.009900 -3.4-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560708 15.9  1.8  0.009900  0.8-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560709 19.2  3.2  0.009900  0.8-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560710 21.0  5.2  0.009900  2.5-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560711 20.7  6.5  0.009900  5.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560712 20.7  3.7  0.009900  1.5-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560713 21.6  6.7  0.009900  5.3-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560714 21.3 10.3  0.009900  9.4-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560715 22.3 12.2  0.009900 11.3-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560716 26.2 15.8  0.009900 14.8-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560717 19.9  9.9  0.009900 15.5-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560718 16.3  1.5  0.009900 -1.1-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560719 13.6  3.5  0.009900  0.0-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560720 14.8  0.2  0.009900 -1.8-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5009819560721 20.3  3.9  0.009900  2.2-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
