5049819680404 20.0  9.2  0.009900 10.4-99.9-99.9-99.9-9.9 9911.1 69  8.5  16 12.8-9.9-9.9
5049819680405 19.6  6.0  0.009900  2.9-99.9-99.9-99.9-9.9 99 9.6 63  6.4  12  9.6-9.9-9.9
5049819680406 21.8  6.1  0.009900  3.0-99.9-99.9-99.9-9.9 9911.2 63  8.6   2  1.6-9.9-9.9
5049819680407 24.9  9.1  0.009900  4.8-99.9-99.9-99.9-9.9 9912.8 61 10.6   9  7.2-9.9-9.9
5049819680408 26.0 10.2  0.009900  5.3-99.9-99.9-99.9-9.9 9913.3 59 11.2   6  4.8-9.9-9.9
5049819680409 27.2 12.7  0.009900  8.7-99.9-99.9-99.9-9.9 9914.4 57 12.4   7  5.6-9.9-9.9
5049819680410 29.4 13.4  0.009900  9.1-99.9-99.9-99.9-9.9 9914.9 56 12.9   9  7.2-9.9-9.9
5049819680411 31.6 14.8  0.009900 11.0-99.9-99.9-99.9-9.9 9917.6 58 15.5   6  4.8-9.9-9.9
5049819680412 23.8 16.3  0.009900 13.7-99.9-99.9-99.9-9.9 9912.9 57 10.7  11  8.8-9.9-9.9
5049819680413 21.1  8.5  0.009900  5.5-99.9-99.9-99.9-9.9 9910.3 57  7.4  24 19.2-9.9-9.9
5049819680414 23.4  8.9  0.009900  6.5-99.9-99.9-99.9-9.9 9910.7 53  8.0  18 14.4-9.9-9.9
5049819680415 24.2 13.1  0.009900  9.2-99.9-99.9-99.9-9.9 9912.3 57 10.0  11  8.8-9.9-9.9
5049819680416 20.9 12.8  0.009900  9.7-99.9-99.9-99.9-9.9 9914.8 73 12.8   9  7.2-9.9-9.9
5049819680417 24.7 11.5  0.009900  9.5-99.9-99.9-99.9-9.9 9915.0 71 13.0  11  8.8-9.9-9.9
5049819680418 21.8 13.6 53.519900 10.5-99.9-99.9-99.9-9.9 9918.6 83 16.4   9  7.2-9.9-9.9
5049819680419 18.9 15.0  8.619900 15.5-99.9-99.9-99.9-9.9 9917.0 88 15.0  13 10.4-9.9-9.9
5049819680420 20.0  8.3  0.009900  5.5-99.9-99.9-99.9-9.9 9911.2 71  8.6   6  4.8-9.9-9.9
5049819680421 19.3  6.3  0.009900  3.5-99.9-99.9-99.9-9.9 99 9.9 61  6.8   4  3.2-9.9-9.9
5049819680422 23.2  8.5  0.009900  4.2-99.9-99.9-99.9-9.9 9911.9 62  9.5   4  3.2-9.9-9.9
5049819680423 22.8 10.4  0.009900  6.8-99.9-99.9-99.9-9.9 9913.1 69 11.0   6  4.8-9.9-9.9
5049819680424 20.9  8.6  0.009900  5.6-99.9-99.9-99.9-9.9 9911.7 71  9.3  11  8.8-9.9-9.9
5049819680425 24.2  7.0  0.009900  4.5-99.9-99.9-99.9-9.9 9912.8 68 10.6  13 10.4-9.9-9.9
5049819680426 27.0 13.4 22.719900 10.9-99.9-99.9-99.9-9.9 9917.4 69 15.3  11  8.8-9.9-9.9
5049819680427 20.0 15.6 13.519900 16.5-99.9-99.9-99.9-9.9 9918.9 93 16.6   9  7.2-9.9-9.9
5049819680428 15.3 10.2 15.519900 11.8-99.9-99.9-99.9-9.9 9913.0 93 10.9  18 14.4-9.9-9.9
5049819680429 19.3  5.4  0.009900  2.5-99.9-99.9-99.9-9.9 9910.8 66  8.1   9  7.2-9.9-9.9
5049819680430 15.7  7.5  0.009900  5.5-99.9-99.9-99.9-9.9 99 9.5 71  6.2  12  9.6-9.9-9.9
5049819680501 16.1  4.8  0.009900  0.5-99.9-99.9-99.9-9.9 99 8.6 61  4.8  13 10.4-9.9-9.9
5049819680502 20.5  5.5  0.009900  0.5-99.9-99.9-99.9-9.9 9910.2 66  7.3   9  7.2-9.9-9.9
5049819680503 23.2  8.0  0.009900  3.5-99.9-99.9-99.9-9.9 9912.3 64 10.0  11  8.8-9.9-9.9
5049819680504 24.7  9.3  0.009900  5.6-99.9-99.9-99.9-9.9 9913.8 68 11.8   4  3.2-9.9-9.9
5049819680505 25.5 10.3  0.009900  6.0-99.9-99.9-99.9-9.9 9912.8 63 10.6   1  0.8-9.9-9.9
5049819680506 25.8 12.3  0.009900  8.7-99.9-99.9-99.9-9.9 9914.9 68 12.9   4  3.2-9.9-9.9
5049819680507 26.4 15.0  0.009900 12.8-99.9-99.9-99.9-9.9 9920.5 80 17.9   4  3.2-9.9-9.9
5049819680508 26.1 14.9  0.009900 14.0-99.9-99.9-99.9-9.9 9920.3 85 17.7   4  3.2-9.9-9.9
5049819680509 24.7 14.6  0.009900 12.5-99.9-99.9-99.9-9.9 9914.3 65 12.3   7  5.6-9.9-9.9
5049819680510 25.9 13.9  4.519900 10.2-99.9-99.9-99.9-9.9 9918.3 75 16.1  11  8.8-9.9-9.9
5049819680511 25.9 12.9  0.009900  8.5-99.9-99.9-99.9-9.9 9915.2 69 13.2   6  4.8-9.9-9.9
5049819680512 26.9 12.6  0.009900  8.4-99.9-99.9-99.9-9.9 9914.9 61 12.9  11  8.8-9.9-9.9
5049819680513 27.3 13.1 24.519900 10.6-99.9-99.9-99.9-9.9 9917.6 76 15.5  18 14.4-9.9-9.9
5049819680514 14.4  7.7  0.009900  8.2-99.9-99.9-99.9-9.9 99 9.4 79  6.1  24 19.2-9.9-9.9
5049819680515 13.6  5.5  0.009900  3.3-99.9-99.9-99.9-9.9 99 8.3 73  4.3  18 14.4-9.9-9.9
5049819680516 15.2  1.7  0.009900 -1.1-99.9-99.9-99.9-9.9 99 7.3 74  2.5  11  8.8-9.9-9.9
5049819680517 17.6  2.6  0.009900 -1.0-99.9-99.9-99.9-9.9 99 7.5 59  2.9   4  3.2-9.9-9.9
5049819680518 17.5  6.4  0.009900  1.5-99.9-99.9-99.9-9.9 99 8.7 58  5.0   4  3.2-9.9-9.9
5049819680519 17.1  4.8  0.009900  1.2-99.9-99.9-99.9-9.9 99 9.7 74  6.5   4  3.2-9.9-9.9
5049819680520 21.1  5.5  0.009900  0.2-99.9-99.9-99.9-9.9 9910.5 68  7.7   2  1.6-9.9-9.9
5049819680521 17.3  4.3  0.009900  3.6-99.9-99.9-99.9-9.9 9910.1 75  7.1  12  9.6-9.9-9.9
5049819680522 15.5  3.5  0.009900  0.6-99.9-99.9-99.9-9.9 99 8.3 68  4.3   7  5.6-9.9-9.9
5049819680523 15.6  5.4  0.009900  2.3-99.9-99.9-99.9-9.9 99 9.5 72  6.2  21 16.8-9.9-9.9
