5006719590205 32.6 21.1  0.009900-99.9-99.9-99.9-99.9-9.9 9920.8 82 18.1   4  3.2-9.9-9.9
5006719590206 30.0 21.1  0.009900-99.9-99.9-99.9-99.9-9.9 9921.2 74 18.4   6  4.8-9.9-9.9
5006719590207 29.8 20.1  0.009900-99.9-99.9-99.9-99.9-9.9 9919.0 76 16.7   6  4.8-9.9-9.9
5006719590208 29.8 18.3  0.009900-99.9-99.9-99.9-99.9-9.9 9919.1 74 16.8   4  3.2-9.9-9.9
5006719590209 31.8 24.6150.019900-99.9-99.9-99.9-99.9-9.9 9924.9 81 21.0   1  0.8-9.9-9.9
5006719590210 32.0 21.1140.019900-99.9-99.9-99.9-99.9-9.9 9918.6 84 16.4   4  3.2-9.9-9.9
5006719590211-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590212-99.9-99.9 18.019900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590213 28.8 23.6 10.019900-99.9-99.9-99.9-99.9-9.9 9922.3 84 19.2   4  3.2-9.9-9.9
5006719590214 29.0 21.1  0.009900-99.9-99.9-99.9-99.9-9.9 9921.7 86 18.8   4  3.2-9.9-9.9
5006719590215 29.3 21.6  0.009900-99.9-99.9-99.9-99.9-9.9 9917.5 70 15.4   6  4.8-9.9-9.9
5006719590216 29.8 19.6  0.009900-99.9-99.9-99.9-99.9-9.9 9918.8 72 16.5   1  0.8-9.9-9.9
5006719590217 30.8 21.6  0.009900-99.9-99.9-99.9-99.9-9.9 9920.6 71 18.0   7  5.6-9.9-9.9
5006719590218 32.3 20.1  0.009900-99.9-99.9-99.9-99.9-9.9 9921.3 70 18.5   2  1.6-9.9-9.9
5006719590219 32.8 25.1125.019900-99.9-99.9-99.9-99.9-9.9 9922.0 73 19.0   2  1.6-9.9-9.9
5006719590220 29.4 20.4  0.009900-99.9-99.9-99.9-99.9-9.9 9917.9 87 15.8   4  3.2-9.9-9.9
5006719590221 28.3 22.1  0.009900-99.9-99.9-99.9-99.9-9.9 9920.0 78 17.5   2  1.6-9.9-9.9
5006719590222 29.8 22.6  0.009900-99.9-99.9-99.9-99.9-9.9 9918.9 72 16.6   9  7.2-9.9-9.9
5006719590223 31.3 24.6  0.009900-99.9-99.9-99.9-99.9-9.9 9922.7 76 19.5   6  4.8-9.9-9.9
5006719590224 31.6 25.1  0.009900-99.9-99.9-99.9-99.9-9.9 9924.2 76 20.6   3  2.4-9.9-9.9
5006719590225 33.8 25.1  0.009900-99.9-99.9-99.9-99.9-9.9 9923.3 72 20.0   4  3.2-9.9-9.9
5006719590226 33.8 26.6  0.009900-99.9-99.9-99.9-99.9-9.9 9924.6 72 20.8   4  3.2-9.9-9.9
5006719590227 33.8 26.6  0.009900-99.9-99.9-99.9-99.9-9.9 9924.8 73 21.0   6  4.8-9.9-9.9
5006719590228 34.3 25.1  0.009900-99.9-99.9-99.9-99.9-9.9 9923.0 71 19.7   6  4.8-9.9-9.9
5006719590301 33.8 25.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   2  1.6-9.9-9.9
5006719590302 32.3 24.6  0.009900-99.9-99.9-99.9-99.9-9.9 9922.6 76 19.5   9  7.2-9.9-9.9
5006719590303 31.8 23.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590304 31.8 24.1  0.009900-99.9-99.9-99.9-99.9-9.9 9921.0 72 18.3   1  0.8-9.9-9.9
5006719590305-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9917.8 84 15.7   7  5.6-9.9-9.9
5006719590306 22.8 16.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   7  5.6-9.9-9.9
5006719590307 24.3 19.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   6  4.8-9.9-9.9
5006719590308 28.3 19.6  0.009900-99.9-99.9-99.9-99.9-9.9 9918.4 81 16.2   7  5.6-9.9-9.9
5006719590309 31.8 21.1  0.009900-99.9-99.9-99.9-99.9-9.9 9917.9 67 15.8   2  1.6-9.9-9.9
5006719590310 27.8 21.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9  11  8.8-9.9-9.9
5006719590311 25.0 15.6  0.009900-99.9-99.9-99.9-99.9-9.9 9915.4 77 13.4  11  8.8-9.9-9.9
5006719590312 30.8-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590313 25.3 18.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590314 27.8 17.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590315 29.8 20.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   9  7.2-9.9-9.9
5006719590316 27.3 16.1  0.009900-99.9-99.9-99.9-99.9-9.9 9917.1 82 15.0   9  7.2-9.9-9.9
5006719590317 23.0-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   9  7.2-9.9-9.9
5006719590318 22.8-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   6  4.8-9.9-9.9
5006719590319 23.3 12.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   7  5.6-9.9-9.9
5006719590320 24.8 15.1  0.009900-99.9-99.9-99.9-99.9-9.9 9916.8 88 14.8   4  3.2-9.9-9.9
5006719590321-99.9 18.6  0.009900-99.9-99.9-99.9-99.9-9.9 9917.0 79 15.0   9  7.2-9.9-9.9
5006719590322-99.9 18.6  0.009900-99.9-99.9-99.9-99.9-9.9 9919.6 84 17.2   9  7.2-9.9-9.9
5006719590323 30.8 21.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   7  5.6-9.9-9.9
5006719590324-99.9 23.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   9  7.2-9.9-9.9
5006719590325-99.9 23.1  0.009900-99.9-99.9-99.9-99.9-9.9 9922.0 76 19.0  15 12.0-9.9-9.9
5006719590326-99.9 23.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9  16 12.8-9.9-9.9
5006719590327-99.9 20.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590328 25.3 20.1  0.009900-99.9-99.9-99.9-99.9-9.9 9917.3 87 15.2   4  3.2-9.9-9.9
5006719590329-99.9 20.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590330-99.9 21.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   1  0.8-9.9-9.9
5006719590331 32.3 22.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590401 32.5 23.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   7  5.6-9.9-9.9
5006719590402 33.8 24.1 16.019900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   7  5.6-9.9-9.9
5006719590403-99.9 13.1  0.009900-99.9-99.9-99.9-99.9-9.9 9910.3 87  7.4  11  8.8-9.9-9.9
5006719590404 21.8 13.6  0.009900-99.9-99.9-99.9-99.9-9.9 9913.9 80 11.9   4  3.2-9.9-9.9
5006719590405-99.9 18.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590406-99.9 18.6 26.019900-99.9-99.9-99.9-99.9-9.9 9917.2 88 15.1   7  5.6-9.9-9.9
5006719590407 29.8 20.1  0.009900-99.9-99.9-99.9-99.9-9.9 9919.4 76 17.0   4  3.2-9.9-9.9
5006719590408 31.0 21.6 10.019900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590409-99.9 23.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590410-99.9 18.6  0.009900-99.9-99.9-99.9-99.9-9.9 9915.7 75 13.7   4  3.2-9.9-9.9
5006719590411 29.3 18.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590412 30.8 20.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9  15 12.0-9.9-9.9
5006719590413 31.8 25.1  0.009900-99.9-99.9-99.9-99.9-9.9 9922.1 72 19.1  13 10.4-9.9-9.9
5006719590414 32.3-99.9 23.019900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   7  5.6-9.9-9.9
5006719590415 21.8 13.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9  11  8.8-9.9-9.9
5006719590416 14.3  9.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.4 87  6.1  13 10.4-9.9-9.9
5006719590417 16.8 12.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590418-99.9 13.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   2  1.6-9.9-9.9
5006719590419 29.3 15.1  0.009900-99.9-99.9-99.9-99.9-9.9 9917.4 74 15.3   9  7.2-9.9-9.9
5006719590420-99.9 20.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   9  7.2-9.9-9.9
5006719590421-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   9  7.2-9.9-9.9
5006719590422-99.9  8.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   9  7.2-9.9-9.9
5006719590423 18.8  8.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   7  5.6-9.9-9.9
5006719590424 19.3 11.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590425 22.8 17.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9  11  8.8-9.9-9.9
5006719590426-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590427 19.8-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590428 23.5 11.1  0.009900-99.9-99.9-99.9-99.9-9.9 9911.8 68  9.4   4  3.2-9.9-9.9
5006719590429 29.8-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590430 28.8 18.7 32.019900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590501-99.9 11.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590502 22.8 10.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590503 25.0 18.6  0.009900-99.9-99.9-99.9-99.9-9.9 9913.2 62 11.1   7  5.6-9.9-9.9
5006719590504 22.8 13.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590505 25.8 13.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590506 29.3 16.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   7  5.6-9.9-9.9
5006719590507 29.5 18.7  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   7  5.6-9.9-9.9
5006719590508-99.9 18.1  5.819900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   7  5.6-9.9-9.9
5006719590509 20.0 12.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590510-99.9 10.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590511 16.6 10.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590512 14.8  7.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590513 17.8  8.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.4 60  2.7   9  7.2-9.9-9.9
5006719590514 24.8 12.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   1  0.8-9.9-9.9
5006719590515 26.8 15.1  0.009900-99.9-99.9-99.9-99.9-9.9 9916.5 75 14.5   9  7.2-9.9-9.9
5006719590516 25.8 15.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   9  7.2-9.9-9.9
5006719590517 15.0  8.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   7  5.6-9.9-9.9
5006719590518 13.8 10.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.5 72  2.9   6  4.8-9.9-9.9
5006719590519-99.9  5.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 65  3.9   7  5.6-9.9-9.9
5006719590520-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.2 53 -2.2   4  3.2-9.9-9.9
5006719590521 16.8  6.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590522 20.8  8.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.8 73  6.7   4  3.2-9.9-9.9
5006719590523 19.3  7.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.2 74  4.1   2  1.6-9.9-9.9
5006719590524 19.8  9.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   0  0.0-9.9-9.9
5006719590525 22.8 10.1  0.009900-99.9-99.9-99.9-99.9-9.9 9911.5 87  9.0   6  4.8-9.9-9.9
5006719590526-99.9 14.6 27.519900-99.9-99.9-99.9-99.9-9.9 9913.4 82 11.3  11  8.8-9.9-9.9
5006719590527 22.8 15.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   2  1.6-9.9-9.9
5006719590528-99.9 15.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590529 25.3 16.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590530 25.3 17.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590531 25.4 17.6  0.009900-99.9-99.9-99.9-99.9-9.9 9917.2 80 15.1   4  3.2-9.9-9.9
5006719590601 23.8 16.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590602-99.9 11.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   6  4.8-9.9-9.9
5006719590603 22.6-99.9 26.519900-99.9-99.9-99.9-99.9-9.9 99 9.7 51  6.5   6  4.8-9.9-9.9
5006719590604-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590605 17.8 11.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.8 69  3.4   7  5.6-9.9-9.9
5006719590606 15.2-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.8 73  3.4   4  3.2-9.9-9.9
5006719590607 17.8 12.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590608 21.3 10.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590609 14.8-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 70  1.3   9  7.2-9.9-9.9
5006719590610 15.8-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 69  0.9   4  3.2-9.9-9.9
5006719590611 18.3  7.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 79  3.0   0  0.0-9.9-9.9
5006719590612 19.8  7.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 78  3.9   0  0.0-9.9-9.9
5006719590613 23.0  9.1  0.009900-99.9-99.9-99.9-99.9-9.9 9910.8 73  8.1   4  3.2-9.9-9.9
5006719590614 24.0 10.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5006719590615-99.9 10.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.6 74  4.8   9  7.2-9.9-9.9
5006719590616 18.3 10.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.8 76  6.7   6  4.8-9.9-9.9
5006719590617 23.6 13.1  0.009900-99.9-99.9-99.9-99.9-9.9 9912.9 77 10.7   7  5.6-9.9-9.9
5006719590618 26.6 17.6  0.009900-99.9-99.9-99.9-99.9-9.9 9914.1 77 12.1   7  5.6-9.9-9.9
5006719590619 25.2 18.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9  13 10.4-9.9-9.9
5006719590620 21.8 18.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   7  5.6-9.9-9.9
5006719590621 18.8 16.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   6  4.8-9.9-9.9
5006719590622 11.8 10.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9  11  8.8-9.9-9.9
5006719590623 14.8  6.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.5 73  2.9   4  3.2-9.9-9.9
5006719590624-99.9  9.6  0.009900-99.9-99.9-99.9-99.9-9.9 9910.3 85  7.4   4  3.2-9.9-9.9
5006719590625 19.6 10.2  0.009900-99.9-99.9-99.9-99.9-9.9 9913.1 87 11.0   4  3.2-9.9-9.9
5006719590626-99.9 14.1  0.009900-99.9-99.9-99.9-99.9-9.9 9911.3 86  8.8   4  3.2-9.9-9.9
5006719590627 17.0 14.1  0.009900-99.9-99.9-99.9-99.9-9.9 9911.9 89  9.5   4  3.2-9.9-9.9
5006719590628 17.3 14.6  0.009900-99.9-99.9-99.9-99.9-9.9 9911.9 91  9.5   2  1.6-9.9-9.9
5006719590629 25.8 15.1  0.009900-99.9-99.9-99.9-99.9-9.9 9915.9 89 13.9   4  3.2-9.9-9.9
5006719590630 20.3 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 9911.2 78  8.6   7  5.6-9.9-9.9
5006719590701-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590702-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590703-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590704-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590705-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590706-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590707-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590708-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590709-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590710-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590711-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590712-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590713-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590714-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590715-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590716-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590717-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590718-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590719-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590720-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590721-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590722-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590723-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590724-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590725-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590726-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590727-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590728-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590729-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590730-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590731-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590801-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590802-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006719590803-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
